Date,Ticker,FinalScore,TechnicalScore,FundamentalScore,SentimentScore,MacroScore,DerivativesScore,Regime
2026-06-16,SBIN,64.6,74,71,60.950393077703346,82,77,BEAR
2026-06-16,SBIN,64.6,74,71,60.950393077703346,82,77,BEAR
2026-06-16,SBIN,64.6,74,71,60.950393077703346,82,77,BEAR
2026-06-16,SBIN,64.6,74,71,60.950393077703346,82,77,BEAR
2026-06-16,HDFCBANK,59.7,53,70,59.362014355807666,74,75,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,HDFCBANK,59.7,53,70,59.362014355807666,74,75,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,MARUTI,59.2,73,59,63.52127041908477,81,77,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,TATASTEEL,45.3,30,58,63.15742672503882,71,45,BEAR
2026-06-16,ITC,53.7,33,79,50.1535488910491,71,77,BEAR
2026-06-16,ICICIBANK,62.5,67,88,57.3475759458872,74,73,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,ICICIBANK,62.5,67,88,57.3475759458872,74,73,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,SUNPHARMA,53.9,45,70,83.38342458704687,79,72,BEAR
2026-06-16,HINDUNILVR,50.5,40,66,43.71583763226194,71,74,BEAR
2026-06-16,JSWSTEEL,50.4,52,52,69.26250176323393,86,72,BEAR
2026-06-16,SBIN,64.6,74,71,60.950393077703346,82,77,BEAR
2026-06-16,LT,58.4,89,51,64.77297746660378,81,75,BEAR
2026-06-16,SBIN,63.3,78,72,60.865231884673896,85,55,BEAR
2026-06-16,CIPLA,53.4,36,73,78.32142560237381,79,60,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,ITC,54.5,36,79,51.26790118364196,71,75,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,ITC,54.5,36,79,51.26790118364196,71,75,BEAR
2026-06-16,MARUTI,60.8,73,62,63.42100867717374,81,76,BEAR
2026-06-16,TATASTEEL,42.3,30,55,62.425579340693794,71,53,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,LT,59.6,89,53,62.131967213089666,81,75,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TCS,53.3,10,78,56.68979927210087,64,76,BEAR
2026-06-16,INFYS,50.4,27,75,55.92279865332749,74,45,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,HDFCBANK,63.1,57,69,57.03701875710273,77,82,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,ICICIBANK,66.4,67,86,54.82206395304507,74,85,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,SBIN,63.2,78,72,60.272606170278834,85,55,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,ITC,54.5,36,79,50.71785201064264,71,75,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,HINDUNILVR,49.4,39,59,43.510689720170035,71,78,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,MARUTI,60.7,73,62,62.25503889651722,81,76,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,SUNPHARMA,56.0,41,73,81.66559113461881,79,75,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,CIPLA,51.4,36,71,77.1351610147633,79,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,TATASTEEL,42.2,30,55,61.187753279303614,71,53,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,JSWSTEEL,49.8,56,52,67.97016862414569,86,73,BEAR
2026-06-16,LT,57.9,85,52,61.61739421678636,81,73,BEAR
2026-06-16,LT,57.9,85,52,61.61739421678636,81,73,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,RELIANCE,48.0,33,64,56.001023003486665,71,55,BEAR
2026-06-16,TCS,53.4,13,78,56.67187873716721,64,55,BEAR
2026-06-16,TCS,53.4,13,78,56.67187873716721,64,55,BEAR
2026-06-16,TCS,53.4,13,78,56.67187873716721,64,55,BEAR
2026-06-16,INFYS,53.3,27,75,55.9088923838608,74,49,BEAR
