Date,Nifty50,Energy,IT,Banking,FMCG,Auto,Pharma,Metals,Realty
2019-04-03,10107.150220840873,1325.8301666287402,1500.7614391689856,2209.058021868634,2129.218445111605,1378.922627013712,2126.3508195915165,1338.5439940259078,1886.9341345783043
2019-04-04,10316.098001209935,1363.2807691675025,1536.1926261062456,2231.4159780198074,2175.4817294022505,1398.0907763298194,2176.4197821322286,1355.6310808066974,1928.4262466464456
2019-04-05,10255.996092860783,1354.275439036511,1517.082935916981,2181.7875945433084,2178.636739387959,1387.418347218942,2157.467255909199,1344.8273465434847,1898.187003910333
2019-04-08,10220.535526315767,1358.763031738169,1518.0849795191257,2179.355193666342,2146.022031604179,1378.020063330841,2135.664431122972,1340.0356054178374,1922.4383861750423
2019-04-09,10340.035155342712,1368.1344688965933,1529.1029860484368,2213.59532746464,2188.151939860917,1391.881917683527,2191.163331506328,1354.3154472318538,1940.4230571628648
2019-04-10,10310.200480092612,1363.5022570740766,1513.0855635435305,2219.127802916148,2177.6923923332088,1409.222351057865,2197.020288273475,1353.1210462633528,1961.400070766344
2019-04-11,10372.215487297415,1374.3127648021857,1515.6250374595916,2228.7106484364613,2206.217182218015,1426.0774547255096,2201.3092144572865,1382.9855099770375,1970.705986956876
2019-04-12,10550.92847610422,1389.206012388904,1547.528392866256,2261.7580829723897,2247.596199884527,1435.5703900320398,2256.583209411396,1411.1110459598783,2030.6741202840503
2019-04-15,10570.680274766932,1383.2452559222409,1565.5383887263083,2261.760824086177,2195.7060904132823,1443.684678568358,2275.949727646167,1425.9530470472655,2021.9765671449456
2019-04-16,10672.52633617353,1394.690129487644,1588.6459214693296,2274.010333973714,2222.561481117048,1469.2887583959164,2268.2784869118536,1436.3179905383888,2055.953449936768
2019-04-17,10835.97106144451,1436.0044028456691,1622.1694308334506,2335.930971085119,2272.024563250637,1468.2731528312731,2296.2238887196672,1468.597859798925,2078.0796528304645
2019-04-18,10980.227886125887,1462.081487136213,1664.9100593983358,2362.5550349357486,2273.320937889118,1486.0423696362711,2304.2663902354275,1479.0873294763237,2067.7750940050414
2019-04-19,10906.452421526174,1453.647908061395,1648.0463766301093,2335.816187147879,2263.419735943707,1469.7320840930463,2309.3514990190542,1475.988020011942,2029.447110907873
2019-04-22,10864.79799176778,1439.4490325936945,1647.0394417652967,2302.9111960082064,2269.020713219972,1443.9646096657573,2303.2664514033418,1476.415690472615,1984.0615648752337
2019-04-23,10805.926083703696,1447.010748428917,1641.4596800235774,2284.4415026021634,2277.659569247732,1442.3369339028184,2313.805624184652,1457.1917391236464,1967.6392698349384
2019-04-24,10876.479638180026,1442.4719046350688,1681.57191203034,2315.699877180618,2299.015276732747,1447.216245076366,2347.729323634135,1462.136417128068,1997.560586511056
2019-04-25,10869.80974238995,1442.4471364630497,1676.392947088147,2305.7548522696675,2289.178755908678,1445.1461733175931,2351.121690339596,1455.4697630908945,1984.1684802075504
2019-04-26,10842.626067593374,1418.7100822593943,1691.2999786322723,2347.722684444472,2266.0147468015093,1446.222864935021,2351.7114593342944,1475.6979070986597,2040.6756961155952
2019-04-29,11012.762347939884,1454.3445828440122,1726.9242677857558,2372.5011596703644,2283.668465429725,1453.5305588099573,2391.5761087651103,1489.494255714847,2084.301005692619
2019-04-30,10841.976692046774,1435.2175915462062,1679.8033032190306,2285.980760541589,2235.4987314092027,1424.7961634281537,2354.5154509219483,1463.035407617502,2015.1861271976145
2019-05-01,10821.933125509462,1388.045524813789,1677.2873941454077,2295.9820749891915,2225.008325375536,1424.522788556365,2366.4458448445907,1478.526880915726,2037.5968428045985
2019-05-02,10749.373469390692,1366.237513574404,1656.3734629380265,2280.8135779240133,2215.184826133085,1407.7564448423466,2368.79862390893,1464.3251211941945,2008.3572948055537
2019-05-03,10777.176930029282,1378.4040511955816,1675.4885616720849,2295.925423277972,2201.970316504456,1422.21159551821,2358.033079885342,1461.3134968001475,2003.7989600448907
2019-05-06,10706.279115054676,1353.051821404773,1661.381626360524,2265.658793652074,2199.342601329306,1416.077953536273,2346.5896892662054,1437.417794501631,1962.3075279805828
2019-05-07,10773.946275574594,1368.9228469559368,1684.268909224484,2327.233199097785,2249.149762104832,1429.4231809382848,2350.7853572336994,1451.189126053248,1999.6751754500604
2019-05-08,10831.469830667138,1387.0959991659615,1695.8333814639948,2329.959136695641,2262.581545967096,1432.40948436414,2355.368725379384,1447.5638688856363,2008.848762554044
2019-05-09,11086.223315321004,1396.1060083155487,1709.7436726706192,2385.669263329489,2327.9295131000254,1453.0004318916722,2414.71310815412,1475.1753501003902,2047.8395583662943
2019-05-10,11176.927703587367,1400.777986134005,1737.172272131841,2373.216460550704,2345.88608254037,1466.3730013535758,2432.051174474494,1481.3952168584683,2073.8220735224486
2019-05-13,11116.28110639125,1378.4148860723783,1709.404527256987,2335.889557128104,2324.417940569668,1455.4778242694897,2432.415544952396,1469.1627349931014,2038.6667097583625
2019-05-14,11082.0641581311,1384.3224770294212,1700.4927494073754,2331.798829657861,2305.8044315221823,1469.2501411136343,2439.4710030317447,1483.220874344528,2026.7277998071088
2019-05-15,11002.899994681697,1370.9034686746454,1688.5250862401278,2313.9872099979534,2282.979547775896,1459.0060935945314,2426.7944430591906,1462.2674692623816,2003.4449336908733
2019-05-16,11104.583733206671,1391.2363689056726,1681.1252629253022,2329.8986929380344,2291.598040585929,1477.039368823848,2472.19401841361,1470.179229564504,1975.0474398486483
2019-05-17,11173.601910180492,1397.2244445944036,1691.951884594627,2332.506015538526,2327.2182458042967,1489.2186367334778,2499.8685584692616,1496.3859452489228,1972.162800849958
2019-05-20,11255.456954825077,1399.390663126686,1717.628405654527,2382.6956800323724,2343.0637514090035,1499.808683441972,2528.648178618196,1509.7991411424714,1993.141043170476
2019-05-21,11370.669344009202,1404.9023063301722,1748.5062750357588,2410.714347714598,2386.184730658242,1506.4065040037033,2560.5598536451785,1512.7987124745066,2028.0676177983817
2019-05-22,11422.419719694231,1405.767991320433,1787.4098262024738,2439.3450556895737,2382.064188485089,1524.6312653100272,2559.8511076781456,1542.1808952188917,2048.113871826161
2019-05-23,11496.635224386544,1391.8162883514556,1786.2593743076643,2439.806989041331,2387.83214917013,1543.785055728522,2576.217729648602,1562.3509914546182,2074.285961542427
2019-05-24,11387.096340205691,1370.036561828117,1783.1622987970195,2401.960934797944,2374.9364922494915,1521.654316603872,2534.926245652668,1546.5675757480744,2038.574455418431
2019-05-27,11587.961569534946,1362.0012314606636,1823.7596609724287,2452.991386004954,2409.488101114045,1527.5876165858122,2588.142726369592,1565.3822476753032,2065.7832747196244
2019-05-28,11705.380488253595,1395.798118871949,1826.6312651404385,2442.404744691092,2387.709095116993,1526.373200071666,2600.593941252144,1595.9494176261385,2074.750343079368
2019-05-29,11843.868351179724,1416.196087765098,1847.8168507059104,2474.4660941812563,2425.207474896683,1542.4554882314396,2637.5761280774504,1615.420306105383,2104.2767271010657
2019-05-30,11803.19140966587,1433.1076417486593,1860.9826174267296,2449.224634158189,2382.8513753471134,1532.8043903853948,2614.188656499774,1592.3596944310914,2096.015729527041
2019-05-31,11937.8529941607,1455.9035569431526,1882.852515848993,2472.3670315843065,2423.1593157556586,1548.9281111705125,2665.837516084065,1597.9403330344535,2074.2477940356416
2019-06-03,12025.500507802504,1473.200728692883,1875.53367878732,2443.907913044374,2450.68410507952,1548.8268044679992,2681.382678084671,1611.9709780009111,2048.2097091312658
2019-06-04,12090.121511165951,1483.6120989504102,1867.078397890294,2431.9526485844144,2466.7171368980303,1549.8088771005123,2719.9877831693047,1621.0460036979673,1976.5589968041097
2019-06-05,12117.280762272929,1473.9289921209545,1895.1100596906635,2442.527469172924,2478.7804782435765,1561.8657865128066,2692.6172178966267,1628.2697636172716,1966.193497457552
2019-06-06,12142.522893466525,1470.3093735802272,1906.3147996211649,2447.004726525188,2492.5285613668825,1573.3506431211622,2677.8614602084194,1626.6098435837437,1993.5978083795023
2019-06-07,12330.074179853396,1520.3721701596464,1953.6476350870903,2527.231287871382,2550.093678563961,1601.0724590840075,2698.950931898056,1636.7833098521764,2023.2419363700344
2019-06-10,12409.215862971174,1568.383744921579,1979.1576867966944,2580.975742465978,2572.896102312822,1614.0799300267768,2750.3271926121474,1660.066815776778,2064.252753544289
2019-06-11,12426.843900897466,1577.8579033352316,2004.0592929243253,2624.633816906437,2593.135880247324,1609.1656107391125,2784.655425303924,1673.1024446907122,2090.632526730441
2019-06-12,12625.127608446946,1591.244701404073,2059.7432534685995,2680.205662031189,2675.4875216283594,1606.6897993338164,2832.337238134903,1694.8614223524305,2115.009901869682
2019-06-13,12813.569833862552,1596.9633957136602,2111.1675007165413,2702.7771524245027,2679.8114399243364,1622.7068698615126,2886.4740019436986,1731.2580568289447,2132.4892657714263
2019-06-14,12781.92764317217,1606.6834456750207,2077.695111558005,2659.6355300965506,2668.104460857885,1608.4744836993789,2881.3797359688365,1723.6361703245118,2085.8950437829462
2019-06-17,12815.93604980465,1608.089998418028,2083.177648895188,2634.465207020603,2678.891626764648,1626.4763357925574,2901.3249756255814,1709.2030682553984,2094.620858402488
2019-06-18,12834.386396117856,1611.2510613681234,2107.751533555824,2622.798989831956,2663.737456561897,1625.107591940318,2892.7990030814967,1713.1795108672488,2122.561984890393
2019-06-19,12839.020120325677,1615.803993856816,2130.517945017873,2638.338106340565,2675.9015584310946,1630.891702272033,2922.0899301642394,1721.7459057597569,2168.2342064007094
2019-06-20,12992.244594169617,1613.0868012748049,2176.375921946488,2686.850723482152,2724.9578771182123,1635.809162028895,2979.849779448752,1753.0124634697577,2172.9125696511364
2019-06-21,13103.93223227336,1641.0169805389223,2194.992310998418,2708.406900671217,2712.3499438812537,1649.513350761771,3022.1779680582176,1761.338451753238,2190.761096354781
2019-06-24,12991.288126049489,1623.5750812572085,2125.8940465776022,2644.4005866404177,2689.691277226084,1626.3299149871657,3022.0610093683604,1761.110365578283,2127.830731986484
2019-06-25,13163.754489832165,1661.8782753639562,2141.2362327901305,2658.363406247596,2683.661645029041,1640.2774965719807,3054.5185383247936,1766.6020202765794,2143.177157661394
2019-06-26,13209.067640174622,1661.783458757611,2132.276530681996,2678.787038479877,2667.880351889592,1652.0979126688308,3060.6081780823806,1772.9094828769846,2145.5402514953416
2019-06-27,13369.866914206628,1681.7016195280428,2185.5011686490275,2722.3092393388,2695.256119677076,1661.69609839177,3070.4039930836307,1808.0095504306955,2166.243860163745
2019-06-28,13237.829526995,1656.6521780413734,2157.4166189601747,2667.595716219051,2655.019171149012,1667.4134236366815,3035.0020115355555,1779.124762602636,2143.584545175981
2019-07-01,13268.222489164144,1683.4373394884915,2154.918678717027,2674.940881626904,2639.098828271295,1663.2860837916962,3029.309463440064,1766.338770478712,2142.845106779074
2019-07-02,13319.346833730127,1711.8040655173934,2150.305883434922,2696.1550510265174,2642.2605765802127,1656.53886269328,2998.244902060613,1785.5043884834658,2196.920402326507
2019-07-03,13528.802215685926,1731.2854021404446,2187.0882200288083,2799.835644712105,2703.917744334434,1673.4868700571851,3077.60931334652,1818.9933225241653,2268.302115328146
2019-07-04,13716.831976225354,1739.8606796991469,2211.2210025520453,2836.7811019519327,2743.540270761608,1685.1315326757754,3123.3459661313886,1837.955937335448,2289.836017698472
2019-07-05,13503.920770986191,1698.8937277650425,2184.487773952602,2736.610918787217,2695.1754832265933,1665.7576910588486,3106.219759013968,1801.7034602776,2228.615702959152
2019-07-08,13341.439802558025,1672.1039638826717,2142.779185934417,2704.8885110534115,2642.163582867709,1658.544191958549,3065.387626408234,1786.0771692039868,2202.190275951783
2019-07-09,13367.422894411897,1687.2403600048185,2157.503219834224,2748.324701647828,2668.9215006130853,1663.6269327956134,3073.2186880536315,1814.320632381452,2202.0299037933964
2019-07-10,13331.323916718608,1696.6464877039746,2127.775509292336,2679.24289926464,2673.6105340648264,1654.458356251959,3099.250093702988,1778.5755965852286,2152.738932886987
2019-07-11,13352.69276880746,1689.9092928864832,2145.8944162482467,2666.6507988118806,2667.994593486057,1661.892055409572,3076.7619507417367,1784.22844293216,2159.3279976910194
2019-07-12,13428.508758358255,1697.8871350808065,2156.854476568896,2700.881793014345,2705.5109822059576,1671.8991434935256,3145.601021955656,1798.7675031903923,2181.097583181741
2019-07-15,13749.004145092144,1718.5531726017018,2214.954234638789,2803.019137871116,2778.5824925506863,1706.3865820316184,3224.11419847394,1862.887072768077,2281.375490728597
2019-07-16,14061.03343321816,1744.3343419013568,2287.661879785668,2911.386767937738,2808.7422793207675,1743.2670652122,3313.0245018366927,1904.9833248665248,2351.1693297479846
2019-07-17,14084.478115082527,1757.3366764567936,2276.182944257027,2829.6648303518155,2839.42592385176,1732.259053851698,3294.1225562976088,1911.364311694188,2324.80388536466
2019-07-18,14126.127073922537,1773.9904390477832,2299.9313360093515,2842.7201332797185,2829.7809590620727,1735.1298481289732,3307.084761441662,1905.2089771533165,2330.137869550801
2019-07-19,14100.35868081385,1783.434594652822,2321.2247129689727,2902.995257523705,2841.692737481018,1712.118992189127,3287.7094450726527,1913.7751410542885,2372.354149271024
2019-07-22,14142.34703668971,1815.8573933258904,2329.417792150092,2832.9729978005166,2843.272907387454,1726.11228164721,3317.4281558137227,1948.5804473936369,2368.5606093333427
2019-07-23,14315.230718625931,1844.189643970507,2368.500518282612,2894.0701922317194,2909.4022213377743,1752.9400280610623,3393.6325986982165,1978.8297954618265,2390.541195886034
2019-07-24,14312.079752794094,1824.6755003444607,2377.650421526275,2880.1502935991866,2913.4373552034167,1760.119413839361,3381.43066022364,1988.959274663196,2378.0791552673786
2019-07-25,14281.005276669275,1785.8354631975133,2359.631753498953,2819.4939817776512,2901.614997729508,1748.139491738739,3359.689901761612,1984.8686293645785,2351.442412739524
2019-07-26,14472.52846676781,1821.1042787894853,2366.4712873647595,2805.22965761286,2961.590752540135,1778.1229451831862,3377.4515749425145,2014.0188647160187,2344.7838527467406
2019-07-29,14395.29988890739,1797.8784292921855,2344.340994601741,2779.561881944344,2954.43389932871,1769.8070667723655,3382.2298541747864,2021.421264870521,2301.7604265404657
2019-07-30,14340.996542972483,1780.7646686368148,2330.0624740545263,2750.473376328321,2932.6047582677143,1774.951484795866,3347.0809849029874,2002.447861937262,2310.336110174638
2019-07-31,14426.94175908387,1819.3834543466348,2382.666559419173,2751.350186051754,2928.4418114803475,1786.9916423857187,3360.6784248562603,2027.434703864646,2356.363758554005
2019-08-01,14269.325081276933,1811.90328615672,2394.5586289833614,2706.6771217314617,2889.0851042787804,1763.9132599340294,3354.060802505151,2034.319567869501,2333.1259437382414
2019-08-02,14247.775593123952,1815.0447244430768,2384.4104334853755,2696.8322453896167,2904.433372703798,1770.7277277848457,3356.4375362351284,2010.6361182851065,2330.4861046012606
2019-08-05,14307.057603181343,1823.006947329416,2355.63426289764,2688.4595206938257,2902.4758382818613,1748.7530680527602,3367.380103338695,2001.9687694485888,2309.556497382241
2019-08-06,14217.583533236102,1804.482852210371,2331.028447845816,2699.023578770948,2891.465551108849,1759.9070680580774,3340.332658141425,1985.2965485865868,2342.177611795576
2019-08-07,14311.18072115192,1828.8187017217124,2360.09197993765,2718.5036042025663,2894.8689549052474,1775.3592663856036,3308.436579224465,1969.699326713966,2389.550079489279
2019-08-08,14498.375546508774,1834.1794079204303,2385.6146316666486,2795.046420489889,2947.291823677192,1787.9243531123063,3349.3765826329127,1965.4980450797163,2440.104611949562
2019-08-09,14446.111493311986,1828.826108004072,2397.726867834833,2733.188078535693,2967.971873387318,1774.6312517800295,3321.8873621278058,1981.2615370615,2393.9906271962795
2019-08-12,14331.52779863865,1805.195440703675,2381.74953396027,2692.493568256017,2982.0747391370687,1754.7523130650857,3259.0896614462577,1955.7124772768093,2346.703317769888
2019-08-13,14300.919434310032,1821.058278580748,2356.7165239309656,2741.314978329645,2961.173171914825,1744.1909527879202,3234.301046563892,1943.592739007879,2356.622269611439
2019-08-14,14270.724151477329,1802.207890765609,2325.923618431383,2753.2358890834994,2964.962410677281,1739.88909048405,3221.501175592194,1930.5843538756485,2386.419862038032
2019-08-15,14358.087823256878,1801.37703793706,2353.708970867968,2791.260538396556,2954.782878845844,1756.9612786343005,3222.6102901089525,1965.9437819517923,2387.6268399314763
2019-08-16,14456.99674880781,1810.252105031111,2368.615910582283,2831.862663324332,2966.607621026268,1790.0324282060549,3241.069073304928,1985.372039934469,2404.748924207476
2019-08-19,14655.16140170083,1822.3306536698767,2429.15745447004,2910.6465307588023,2981.009013059251,1805.495995576064,3265.3983835592685,2026.96453568656,2466.6696380133385
2019-08-20,14836.281755119193,1864.4180958023187,2502.316088739125,2981.9403047895203,3013.4346068851764,1829.4162846060965,3245.3053430029013,2047.814089738079,2535.352438419082
2019-08-21,14888.115836518728,1867.00145951494,2506.2282793939244,3025.432606434854,3029.849949528872,1834.116984071408,3312.0428319681555,2026.201947846486,2531.624271260185
2019-08-22,14628.489789829457,1836.6414780303007,2457.483531523435,2892.107393009641,2977.667724692088,1808.4572493425385,3270.5612258918445,1983.3286832634867,2447.376112666465
2019-08-23,14552.260877755038,1827.7503432575,2416.9493052947514,2831.122253783976,2969.5087383266555,1829.4938402189,3246.286203830748,1971.7482292203176,2428.4086173328
2019-08-26,14678.75261335714,1882.751381497288,2453.117633456353,2863.94264651508,3009.7581493937496,1850.8307819189545,3273.7082291586285,1994.9213029641048,2466.379760118102
2019-08-27,14592.009831200046,1851.600446949,2398.307482118708,2798.4632566091623,2992.936407974302,1853.602813029053,3252.2826694617693,1988.5735744857088,2436.199126157035
2019-08-28,14440.857853772188,1826.064562741462,2347.9500215801136,2750.308430513882,2967.8036385118594,1835.84910504888,3200.432405787819,1972.281503706884,2404.065206253831
2019-08-29,14602.225311113114,1857.805344573141,2384.785160695853,2805.0726255608174,3009.354123964425,1862.235635543815,3238.4889849740653,2026.2259886420984,2464.194112756168
2019-08-30,14543.661624524815,1847.0773508367884,2356.1789919750377,2729.800807225718,2991.918145839274,1867.7542217264413,3239.4504004083456,2030.014202429414,2405.475699642277
2019-09-02,14702.6841742472,1854.1448256620456,2391.4412995690977,2768.4042537199853,3062.0970975661894,1890.713894855476,3296.9088908523754,2058.36363786788,2465.167231269852
2019-09-03,14640.252342728478,1830.263910684392,2393.5643348395674,2817.2372558355146,3049.936830597597,1870.6988175088625,3253.4887415398507,2030.3538693433013,2526.8581964421305
2019-09-04,14606.284527433158,1806.653014129627,2386.608874932652,2824.49379350353,3040.0305224301337,1847.6888782316537,3241.586581860242,2011.8276123354,2524.249100368138
2019-09-05,14430.731096987376,1781.507819758176,2308.521366462882,2756.5703547476305,2996.935267639347,1813.675852153625,3203.263487136002,1979.8589772999724,2460.446658206424
2019-09-06,14330.639959503726,1764.4445498356988,2264.7822697899305,2742.623980933063,2974.181743177935,1821.8595219955548,3173.791065523193,1984.8470510029308,2470.123935169765
2019-09-09,14272.433483337138,1730.059985872355,2238.508224067682,2722.3607344021293,2965.426161176136,1809.6825211096525,3179.200472600673,1989.50053946928,2466.660859159293
2019-09-10,14323.72881125286,1736.7914149335677,2234.9198959842165,2691.702383916453,3014.0017947821966,1824.462036580985,3198.513227361648,1991.9447177726609,2492.977712863209
2019-09-11,14177.160304722423,1720.9158124618718,2188.981387096546,2584.287838118641,2992.681822043616,1810.437158985344,3142.2511432683486,1981.672867358543,2399.7340242544315
2019-09-12,14213.014827536086,1718.9352606918974,2220.6937639432062,2632.8372441437987,2976.81831637242,1807.8370805585469,3137.920100354535,1993.4118698486,2423.9302380296845
2019-09-13,14195.8878131688,1710.5749280278358,2214.0163781806405,2660.6276955322146,2959.425704007529,1803.173952534176,3142.66379547044,1988.5344345408823,2409.8045780377333
2019-09-16,14256.250895570474,1723.994155189599,2240.9066188166435,2658.6705206816664,2956.361621570589,1801.4234497738862,3187.438381419983,1999.2284219909736,2397.008194396124
2019-09-17,14288.248139099487,1715.7552949667015,2271.144933230491,2732.8222770897128,2995.2942536200258,1819.5381887498384,3195.9672909571923,1998.438948894679,2462.92154195031
2019-09-18,14047.929787063957,1674.6966881249043,2240.133846157556,2700.109467131261,2972.663704257431,1787.8901672567586,3171.7745670244094,1954.9790230805684,2409.7840394308005
2019-09-19,14057.04090287567,1697.343914040991,2246.1709176618733,2700.792075617712,2985.8628227461363,1801.4407552038035,3175.009752034766,1960.417371070536,2439.410075044911
2019-09-20,14061.041997444472,1702.9459795237312,2248.795208536381,2659.8445848016618,2980.304362053282,1799.7838770268986,3160.5289438658187,1986.7173999264817,2427.966247318652
2019-09-23,14165.406825960445,1724.0070433431238,2250.9681103362727,2683.0757407685223,2993.920408604991,1800.7295214872136,3201.340460256626,2000.1101739612968,2419.4017261245062
2019-09-24,14191.617598226889,1734.5706354637753,2260.8667616026,2676.3485987613785,2986.929815982919,1810.7231584264675,3193.2814195980354,2009.349405647478,2430.284081286093
2019-09-25,13951.552548490976,1694.5685857866597,2245.2146045579348,2665.6612056552226,2963.835160243102,1796.3343680916337,3160.520636566975,1953.7566166409208,2415.633875563664
2019-09-26,14093.192171587838,1705.7014266626998,2282.8534858115186,2755.14635531927,3001.667691671488,1811.778768637953,3166.926870960512,1994.1953826111896,2480.3089262780604
2019-09-27,14077.93563055818,1712.343545370565,2251.5077702164026,2786.1843411732207,3011.569726994304,1838.0293596636927,3178.079530468015,1990.070034699748,2466.710005406462
2019-09-30,14075.684119676502,1691.2578171189898,2282.2925927101683,2788.560871286629,3029.7479495870707,1851.3680131539684,3173.1353713918897,1979.405032699848,2453.51891376668
2019-10-01,13773.209616798493,1645.1588026055772,2217.42141936311,2690.0833898969763,2965.074935583658,1823.9398431634768,3126.532793009738,1927.622582450854,2367.340955959624
2019-10-02,13752.526309205865,1623.6363384727006,2218.2898467180385,2662.1505923063496,2960.169716764845,1792.1080686442745,3137.156568562637,1914.145021612228,2365.3879391205373
2019-10-03,13900.570285806394,1634.5730125862035,2195.29092656124,2652.8351566144806,2987.047789174181,1823.459329766672,3168.979342407897,1954.1219735424208,2361.5565378663564
2019-10-04,13970.62359830518,1639.2795150110974,2203.4729373065347,2606.4137400994914,2964.088665960124,1819.0426527689629,3188.168815511828,1971.2404817458248,2330.625486695972
2019-10-07,14064.261961919172,1660.7349858054974,2215.346794466849,2625.417866904256,2949.47641852553,1840.8132176975028,3239.458034762318,1989.1078655981769,2336.1369785533257
2019-10-08,14184.89050855222,1648.1245369185929,2241.410909747772,2640.761334908374,2982.99321834404,1844.038912785663,3287.0660475716704,2002.9769045176472,2349.333800217011
2019-10-09,14159.077910411992,1637.1892879103586,2251.676735510421,2677.176772791355,2964.406639265544,1822.2254704119723,3281.325850580164,2001.87108135207,2362.734735633709
2019-10-10,14018.583628187416,1663.072540913286,2209.491018567285,2594.733773110685,2933.4682131928284,1811.2384083036543,3259.905992114643,1958.283499107535,2333.291426901728
2019-10-11,14021.771398505582,1668.7588995461745,2233.112584266089,2575.157827473823,2946.185976595812,1809.1495010853105,3261.0788511008127,1941.685595517216,2304.015818051884
2019-10-14,14223.038742712552,1677.681375093328,2292.153573282715,2604.2343619923536,2994.5566905402247,1833.7311639740587,3353.437367449084,1960.473342139992,2309.1046694987963
2019-10-15,14086.87982919356,1698.577455532875,2273.120351868686,2582.741591074168,2977.109051759384,1813.312054313368,3303.971978928093,1928.2173638658903,2274.355544331192
2019-10-16,13916.418291338176,1676.7029691707255,2242.859436968712,2609.3352653980646,2958.818810909068,1784.0789069490263,3272.3307925607714,1917.63243611694,2312.3222080231467
2019-10-17,13827.29065036004,1665.7580762819189,2203.7679334232243,2536.0233235926144,2950.045765385279,1732.7744486284491,3228.957067206141,1903.537322189019,2256.123849440809
2019-10-18,13628.24537511449,1648.71521306665,2137.198499382319,2461.631721754989,2927.063460392296,1703.6505602776804,3237.3481432568974,1892.5527953323297,2214.6383891685487
2019-10-21,13482.364239621582,1611.1159630518025,2113.8739249471114,2440.3230024993613,2885.055538814098,1684.138231735578,3148.8009707717247,1859.621700305781,2227.209759089545
2019-10-22,13440.17768916597,1583.216109481118,2104.4986982899195,2431.1089799637616,2830.8375841111,1680.855962172744,3151.553466099838,1859.4646061579465,2203.000199895408
2019-10-23,13661.05605443562,1620.4363743314518,2167.243457894679,2499.885383985092,2870.7580187809413,1708.8527943796191,3235.2757679465453,1862.6863159327063,2241.2346145622155
2019-10-24,13716.014833763204,1618.6269257466656,2159.983860670866,2522.1513200911527,2899.393002904067,1727.5554261990285,3231.3287159581178,1860.88500567779,2241.288247638069
2019-10-25,13817.84203101102,1633.7834330932435,2189.924518925624,2586.066317435243,2934.4224703026352,1737.9378990723012,3238.2636070277545,1886.618785234317,2265.5992010559
2019-10-28,13793.02130721982,1636.394203175353,2185.1625758467426,2588.3969862618405,2921.142063304721,1726.4749316959662,3234.4937717167454,1883.195389451635,2257.3697224195007
2019-10-29,14035.618333652435,1665.7367768782954,2234.5508916137724,2652.5504583067363,2980.929320502148,1745.4752299917443,3273.2040266816443,1900.162753675163,2277.800108286143
2019-10-30,14017.34620360777,1677.8559008250793,2227.4667441162264,2622.795593371978,2955.953866445396,1749.5533200051589,3281.6065956555367,1915.4520987919263,2245.673145203069
2019-10-31,14204.775399106888,1719.7564547111372,2266.613635217862,2687.2691352629004,3000.9632942266617,1754.724444936029,3303.2112611178704,1989.314582915128,2283.422467930429
2019-11-01,14345.5015840825,1728.890525178747,2307.309548908182,2766.988702774311,2991.752979088993,1774.9978933069606,3341.1150753646634,2017.039335592132,2363.0042206326043
2019-11-04,14231.386303230229,1712.833614773327,2255.150485815998,2721.857771884567,2971.582529164412,1768.3939552505192,3261.410146135828,2002.5833716792304,2281.6781052669007
2019-11-05,14326.781901011693,1733.529448456166,2272.497002087193,2786.356121573265,3023.1946364399973,1782.1023552732738,3242.7800613297463,1998.3145869073269,2343.8441701633483
2019-11-06,14217.382584507615,1726.09716876852,2282.665637392468,2791.2156707395434,2979.653054789381,1770.9475630910486,3235.3820235243143,1968.1776101794253,2321.6988057136973
2019-11-07,14249.298324329688,1748.3648661097434,2279.1049362955264,2808.691267213844,2961.811016122252,1765.9025232195922,3240.2035714712606,1971.5893784516668,2297.832391253917
2019-11-08,14195.509052171948,1777.936246703195,2273.0238716050035,2792.677339407727,2939.1485987571627,1748.1320669778856,3230.9111355117266,1974.2416257842976,2315.874362871253
2019-11-11,14161.356650676897,1801.447339599037,2303.280323223588,2815.542672395715,2917.34858065747,1726.6724571490215,3224.388217512519,1963.1648875659405,2357.996053761667
2019-11-12,14174.07940505557,1787.200155701904,2293.069513730878,2794.9032581909314,2915.561187188379,1739.292781752598,3215.053413915645,1969.4594999549136,2325.704501411174
2019-11-13,14230.308784588842,1808.0433463482784,2299.358274904458,2845.4266181395024,2934.5288722689907,1738.993725058521,3238.866052619407,1987.51932894547,2369.983077461361
2019-11-14,14205.643108472255,1805.6032068982925,2263.996508768392,2788.659785156013,2939.2445058873445,1731.7910374230642,3232.6151894171885,1948.638474193316,2343.4986994761625
2019-11-15,14307.954112884265,1828.5137673714864,2275.282666727772,2791.9537423208726,2956.9136381556023,1733.7667269193698,3268.184111099113,1979.0483794061024,2312.506208338315
2019-11-18,14416.86835191788,1859.890331696952,2296.950484701068,2825.4579258887225,2985.372987028104,1739.460757429393,3362.79939354601,1978.543591512768,2302.502773002073
2019-11-19,14471.305151939368,1855.3834059620133,2320.7678135427504,2797.659173343928,2958.634944345832,1740.9037272413557,3396.697193297045,1960.683500542974,2332.3216214981903
2019-11-20,14394.987131983033,1848.402566725336,2306.6042925450747,2782.1363066001404,2942.870434578184,1745.4747799231257,3380.1323221260577,1965.7164922810848,2311.674624174676
2019-11-21,14542.575567322325,1847.9651985341525,2334.7183255565424,2801.473822240668,2954.7457968385365,1755.093233810362,3372.501639476532,1969.338299470179,2366.7974686728453
